Data,DiÛxido de Enxofre,PartÌculas < 10 µm,Ozono,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,PartÌculas < 2.5 µm,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-01-01 00:00:00,3700,16650,28710,,,,,,
2017-01-01 01:00:00,6820,17210,29000,,,,,,
2017-01-01 02:00:00,6690,17760,28850,,,,13000,,
2017-01-01 03:00:00,6460,17760,29790,,,,13000,,
2017-01-01 04:00:00,5590,19700,30410,,,,9750,,
2017-01-01 05:00:00,5920,21090,30080,,,,7000,,
2017-01-01 06:00:00,5530,21090,31260,,,,7000,,
2017-01-01 07:00:00,5280,21090,31830,,,,12000,,
2017-01-01 08:00:00,5320,21090,27980,,,,16000,,
2017-01-01 09:00:00,5910,21090,26800,,,,16000,,
2017-01-01 10:00:00,6130,16100,28070,,,,12000,,
2017-01-01 11:00:00,6150,12210,31420,,,,9000,,
2017-01-01 12:00:00,5780,12210,32870,,,,9000,,
2017-01-01 13:00:00,8470,9160,37310,,,,7250,,
2017-01-01 14:00:00,8540,6660,37880,,,,6000,,
2017-01-01 15:00:00,4030,6660,35580,,,,6000,,
2017-01-01 16:00:00,3300,,34360,,,,7000,,
2017-01-01 17:00:00,4260,,33600,,,,8000,,
2017-01-01 18:00:00,3850,,31540,,,,8000,,
2017-01-01 19:00:00,2500,,33590,,,,6500,,
2017-01-01 20:00:00,2030,4440,33860,,,,5000,,
2017-01-01 21:00:00,2020,4440,36330,,,,5000,,
2017-01-01 22:00:00,1170,6940,40900,,,,5500,,
2017-01-01 23:00:00,1290,8880,50940,,,,6000,,
2017-01-02 00:00:00,1910,8880,56090,,,,6000,,
2017-01-02 01:00:00,1350,10270,62010,,,,6000,,
2017-01-02 02:00:00,2390,11100,63990,,,,6000,,
2017-01-02 03:00:00,2910,11100,64120,,,,6000,,
2017-01-02 04:00:00,2360,10550,62220,,,,7500,,
2017-01-02 05:00:00,1380,9990,60040,,,,9000,,
2017-01-02 06:00:00,1570,9990,61430,,,,9000,,
2017-01-02 07:00:00,1160,8050,61910,,,,7750,,
2017-01-02 08:00:00,850,6660,60550,,,,7000,,
2017-01-02 09:00:00,630,6660,59180,,,,7000,,
2017-01-02 10:00:00,1540,9710,58940,,,,6000,,
2017-01-02 11:00:00,2380,12210,59020,,,,5000,,
2017-01-02 12:00:00,2520,12210,59850,,,,5000,,
2017-01-02 13:00:00,4390,13600,60860,,,,5500,,
2017-01-02 14:00:00,5200,14430,62690,,,,6000,,
2017-01-02 15:00:00,4580,14430,63120,,,,6000,,
2017-01-02 16:00:00,4480,14990,64520,,,,8500,,
2017-01-02 17:00:00,4950,15540,67930,,,,11000,,
2017-01-02 18:00:00,4020,15540,69720,,,,11000,,
2017-01-02 19:00:00,4290,15540,72280,,,,9250,,
2017-01-02 20:00:00,4840,15540,77260,,,,8000,,
2017-01-02 21:00:00,5560,15540,72350,,,,8000,,
2017-01-02 22:00:00,4600,16650,72570,,,,7500,,
2017-01-02 23:00:00,,17760,71050,,,,7000,,
2017-01-03 00:00:00,0,17760,66540,,,,7000,,
2017-01-03 01:00:00,10,14710,65070,,,,8250,,
2017-01-03 02:00:00,30,12210,63630,,,,9000,,
2017-01-03 03:00:00,0,12210,63300,,,,9000,,
2017-01-03 04:00:00,0,12210,62180,,,,6750,,
2017-01-03 05:00:00,0,12210,61270,,,,5000,,
2017-01-03 06:00:00,60,12210,61060,,,,5000,,
2017-01-03 07:00:00,40,13320,58020,,,,5500,,
2017-01-03 08:00:00,0,14430,57200,,,,6000,,
2017-01-03 09:00:00,400,14430,52090,,,,6000,,
2017-01-03 10:00:00,2850,13320,50400,,,,8750,,
2017-01-03 11:00:00,4400,12210,49960,,,,11000,,
2017-01-03 12:00:00,2900,12210,45550,,,,11000,,
2017-01-03 13:00:00,0,15820,41300,,,,8250,,
2017-01-03 14:00:00,0,18870,39470,,,,6000,,
2017-01-03 15:00:00,0,18870,38030,,,,6000,,
2017-01-03 16:00:00,0,17210,35590,,,,8750,,
2017-01-03 17:00:00,0,15540,34280,,,,11000,,
2017-01-03 18:00:00,0,15540,35100,,,,11000,,
2017-01-03 19:00:00,0,15540,36120,,,,8250,,
2017-01-03 20:00:00,0,15540,35670,,,,6000,,
2017-01-03 21:00:00,0,15540,35810,,,,6000,,
2017-01-03 22:00:00,0,15540,36270,,,,5000,,
2017-01-03 23:00:00,830,15540,34720,,,,4000,,
2017-01-04 00:00:00,2900,15540,34850,,,,4000,,
2017-01-04 01:00:00,2170,11930,34410,,,,5500,,
2017-01-04 02:00:00,2900,8880,33660,,,,7000,,
2017-01-04 03:00:00,2870,8880,33620,,,,7000,,
2017-01-04 04:00:00,2230,11380,31870,,,,7500,,
2017-01-04 05:00:00,2620,13320,32710,,,,8000,,
2017-01-04 06:00:00,3000,13320,31590,,,,8000,,
2017-01-04 07:00:00,2140,15820,30080,,,,5750,,
2017-01-04 08:00:00,1680,17760,30610,,,,4000,,
2017-01-04 09:00:00,2080,17760,31480,,,,4000,,
2017-01-04 10:00:00,1260,23310,31990,,,,6250,,
2017-01-04 11:00:00,2380,27750,33440,,,,8000,,
2017-01-04 12:00:00,2020,27750,40600,,,,8000,,
2017-01-04 13:00:00,2290,,55180,,,,,,
2017-01-04 14:00:00,3610,,67670,,,,,,
2017-01-04 15:00:00,4990,,53120,,,,,,
2017-01-04 16:00:00,3690,,39410,,,,,,
2017-01-04 17:00:00,4890,,41500,,,,,,
2017-01-04 18:00:00,3720,,36230,,,,,,
2017-01-04 19:00:00,5320,,46800,,,,,,
2017-01-04 20:00:00,4430,,49520,,,,,,
2017-01-04 21:00:00,5100,,40560,,,,,,
2017-01-04 22:00:00,3730,,34900,,,,,,
2017-01-04 23:00:00,2390,26640,37880,,,,8000,,
2017-01-05 00:00:00,0,26640,42210,,,,8000,,
2017-01-05 01:00:00,0,20540,35860,,,,6500,,
2017-01-05 02:00:00,0,15540,30070,,,,5000,,
2017-01-05 03:00:00,0,15540,19140,,,,5000,,
2017-01-05 04:00:00,0,14710,14110,,,,5000,,
2017-01-05 05:00:00,0,14430,8160,9700,9660,-30,5000,,
2017-01-05 06:00:00,0,14430,6050,9610,9750,90,5000,,
2017-01-05 07:00:00,0,11380,14750,4880,4680,-60,4000,,
2017-01-05 08:00:00,0,8880,19280,3780,4210,250,3000,,
2017-01-05 09:00:00,0,8880,12710,7460,12240,3090,3000,,
2017-01-05 10:00:00,0,10820,12430,5690,11090,3560,4000,,
2017-01-05 11:00:00,0,12210,10130,7360,15730,5430,5000,,
2017-01-05 12:00:00,0,12210,12740,7750,14050,4150,5000,,
2017-01-05 13:00:00,0,9160,18320,6360,10090,2430,6250,,
2017-01-05 14:00:00,0,6660,23340,5450,7030,1000,7000,,
2017-01-05 15:00:00,0,6660,26930,5450,6360,590,7000,,
2017-01-05 16:00:00,0,8330,24690,7840,8750,590,7000,,
2017-01-05 17:00:00,0,9990,23580,9320,9660,190,7000,,
2017-01-05 18:00:00,0,9990,17880,11430,12380,560,7000,,
2017-01-05 19:00:00,0,9990,14880,7650,7550,-30,6000,,
2017-01-05 20:00:00,0,9990,15610,6410,6260,-90,5000,,
2017-01-05 21:00:00,0,9990,10680,5070,5690,380,5000,,
2017-01-05 22:00:00,0,8880,8820,6450,6790,190,4000,,
2017-01-05 23:00:00,0,7770,12260,4310,4540,120,3000,,
2017-01-06 00:00:00,0,7770,13620,4450,4640,30,3000,,
2017-01-06 01:00:00,0,7770,12200,4920,16830,7770,2500,,
2017-01-06 02:00:00,170,7770,13590,2390,2340,-30,2000,,
2017-01-06 03:00:00,0,7770,10000,8460,9230,470,2000,,
2017-01-06 04:00:00,0,5830,10250,9420,9370,-60,1500,,
2017-01-06 05:00:00,0,4440,13690,7600,7500,-30,1000,,
2017-01-06 06:00:00,0,4440,15910,7170,7030,-60,1000,,
2017-01-06 07:00:00,0,8050,14830,6980,6880,-60,2500,,
2017-01-06 08:00:00,0,11100,13950,7410,8940,1000,4000,,
2017-01-06 09:00:00,0,11100,17980,5110,7890,1810,4000,,
2017-01-06 10:00:00,0,10550,20050,6550,12000,3560,6250,,
2017-01-06 11:00:00,3160,9990,30250,9030,17060,5180,8000,,
2017-01-06 12:00:00,1600,9990,43170,3060,3870,500,8000,,
2017-01-06 13:00:00,0,7770,47860,2440,2530,60,6500,,
2017-01-06 14:00:00,0,5550,51950,2150,2200,0,5000,,
2017-01-06 15:00:00,0,5550,53390,2340,2290,30,5000,,
2017-01-06 16:00:00,0,9710,50560,2250,1860,-220,7250,,
2017-01-06 17:00:00,0,13320,48680,2960,2870,-30,9000,,
2017-01-06 18:00:00,0,13320,48360,3250,3350,60,9000,,
2017-01-06 19:00:00,0,10270,49380,2970,2870,-60,7500,,
2017-01-06 20:00:00,0,7770,51930,3060,3010,-30,6000,,
2017-01-06 21:00:00,0,7770,50560,3160,3200,30,6000,,
2017-01-06 22:00:00,0,10270,48150,3010,3060,0,6500,,
2017-01-06 23:00:00,0,12210,43920,4060,4110,30,7000,,
2017-01-07 00:00:00,0,12210,34160,7270,7500,120,7000,,
2017-01-07 01:00:00,0,12950,30410,7130,7270,30,6500,,
2017-01-07 02:00:00,2700,13320,28370,6640,6640,30,6000,,
2017-01-07 03:00:00,3120,13320,34320,4830,5070,120,6000,,
2017-01-07 04:00:00,3470,14990,31660,5690,5830,90,9750,,
2017-01-07 05:00:00,7460,16650,18690,9800,10090,190,13000,,
2017-01-07 06:00:00,5120,16650,17050,10560,10610,30,13000,,
2017-01-07 07:00:00,3200,14990,26620,6310,6790,310,11250,,
2017-01-07 08:00:00,4920,13320,28150,5450,6260,560,10000,,
2017-01-07 09:00:00,7440,13320,26060,6070,9130,1960,10000,,
2017-01-07 10:00:00,9670,10270,28040,7270,12140,3240,7750,,
2017-01-07 11:00:00,10820,7770,41930,5830,7930,1410,6000,,
2017-01-07 12:00:00,5570,7770,50680,5070,6020,620,6000,,
2017-01-07 13:00:00,830,7770,54770,5160,5830,470,4250,,
2017-01-07 14:00:00,1470,7770,58550,5210,5740,400,3000,,
2017-01-07 15:00:00,2260,7770,62550,5640,6020,280,3000,,
2017-01-07 16:00:00,2790,8880,61860,6450,6450,-30,5500,,
2017-01-07 17:00:00,1600,9990,62240,5880,5500,-220,8000,,
2017-01-07 18:00:00,1040,9990,58790,6400,8170,1160,8000,,
2017-01-07 19:00:00,1230,,58220,5830,5880,60,10000,,
2017-01-07 20:00:00,680,,55720,5830,5930,130,12000,,
2017-01-07 21:00:00,180,,52370,7550,7650,60,12000,,
2017-01-07 22:00:00,0,17760,54180,6550,6450,-30,12500,,
2017-01-07 23:00:00,2620,21090,53600,6600,6790,90,13000,,
2017-01-08 00:00:00,3640,21090,48370,7360,7650,220,13000,,
2017-01-08 01:00:00,810,24700,41550,7790,7840,90,15750,,
2017-01-08 02:00:00,5010,27750,39040,7170,7120,-30,18000,,
2017-01-08 03:00:00,4010,27750,28500,6410,6550,90,18000,,
2017-01-08 04:00:00,3320,25530,30790,6360,6310,0,15250,,
2017-01-08 05:00:00,3170,23310,29990,6120,6170,60,13000,,
2017-01-08 06:00:00,3970,23310,32380,6070,6260,90,13000,,
2017-01-08 07:00:00,3180,21090,31990,5640,5690,60,10250,,
2017-01-08 08:00:00,3460,18870,28820,5210,5690,310,8000,,
2017-01-08 09:00:00,4240,18870,26170,4590,5880,840,8000,,
2017-01-08 10:00:00,5850,15820,25630,5210,7460,1500,11250,,
2017-01-08 11:00:00,8250,13320,32970,5260,7120,1190,14000,,
2017-01-08 12:00:00,8870,13320,42020,5260,6360,680,14000,,
2017-01-08 13:00:00,9690,13880,51970,4970,5590,440,13500,,
2017-01-08 14:00:00,660,14430,58620,5020,5160,60,13000,,
2017-01-08 15:00:00,2880,14430,67120,5400,5540,130,13000,,
2017-01-08 16:00:00,2110,14990,68900,6410,6930,340,,,
2017-01-08 17:00:00,2360,15540,68650,5450,5350,-30,,,
2017-01-08 18:00:00,1070,15540,64240,6690,6690,30,,,
2017-01-08 19:00:00,980,15540,59950,11470,11570,90,,,
2017-01-08 20:00:00,110,15540,62300,8850,9230,280,16000,,
2017-01-08 21:00:00,0,15540,63310,8080,8460,180,16000,,
2017-01-08 22:00:00,0,22760,63960,7750,7840,60,16500,,
2017-01-08 23:00:00,110,28860,64150,7120,7270,180,17000,,
2017-01-09 00:00:00,0,28860,61200,7170,7410,150,17000,,
2017-01-09 01:00:00,0,23870,49680,6880,6880,90,17500,,
2017-01-09 02:00:00,0,19980,44500,5980,6170,160,18000,,
2017-01-09 03:00:00,0,19980,43200,7310,7550,60,18000,,
2017-01-09 04:00:00,0,21090,31690,9040,9230,150,18500,,
2017-01-09 05:00:00,0,22200,34290,6930,6980,30,19000,,
2017-01-09 06:00:00,0,22200,41680,5300,5210,-30,19000,,
2017-01-09 07:00:00,0,19700,42060,4730,4780,30,14750,,
2017-01-09 08:00:00,0,17760,39440,4920,5070,100,11000,,
2017-01-09 09:00:00,0,17760,32810,7080,9420,1460,11000,,
2017-01-09 10:00:00,360,17210,22840,14530,29730,9910,12250,,
2017-01-09 11:00:00,1240,16650,35840,10850,16590,3710,13000,,
2017-01-09 12:00:00,2620,16650,45230,12140,17060,3180,13000,,
2017-01-09 13:00:00,0,16100,45890,9420,12570,2090,14000,,
2017-01-09 14:00:00,0,15540,51850,10900,13770,1870,15000,,
2017-01-09 15:00:00,0,15540,52600,14920,17830,1910,15000,,
2017-01-09 16:00:00,0,20810,65990,9280,9700,250,17000,,
2017-01-09 17:00:00,0,25530,64310,11140,11040,-90,19000,,
2017-01-09 18:00:00,0,25530,61420,11950,11620,-250,19000,,
2017-01-09 19:00:00,0,25530,57440,13100,12710,-250,19500,,
2017-01-09 20:00:00,0,25530,54710,14480,14340,-90,20000,,
2017-01-09 21:00:00,0,25530,56880,13630,13620,0,20000,,
2017-01-09 22:00:00,0,28030,58690,12520,12480,-30,20000,,
2017-01-09 23:00:00,200,29970,65100,9750,9800,30,20000,,
2017-01-10 00:00:00,0,29970,67210,7840,7740,-90,20000,,
2017-01-10 01:00:00,1840,24700,66990,6410,6170,-160,15750,,
2017-01-10 02:00:00,3060,19980,66610,5350,5110,-190,12000,,
2017-01-10 03:00:00,3060,19980,65070,5210,4880,-220,12000,,
2017-01-10 04:00:00,2920,19980,61600,5070,4920,-90,12000,,
2017-01-10 05:00:00,3040,19980,53050,6980,6740,-150,12000,,
2017-01-10 06:00:00,3530,19980,50330,7500,7270,-150,12000,,
2017-01-10 07:00:00,3110,18320,50840,8320,8220,-60,12000,,
2017-01-10 08:00:00,3700,16650,55440,8270,8130,-60,12000,,
2017-01-10 09:00:00,4070,16650,55760,9370,9610,60,12000,,
2017-01-10 10:00:00,4670,13880,60660,8560,8700,90,8750,,
2017-01-10 11:00:00,6240,11100,61940,7700,8370,440,6000,,
2017-01-10 12:00:00,6300,11100,71800,4880,5070,120,6000,,
2017-01-10 13:00:00,6380,10550,73810,4450,4450,0,5000,,
2017-01-10 14:00:00,5420,9990,73430,4730,4780,30,4000,,
2017-01-10 15:00:00,4580,9990,71260,5210,5160,-90,4000,,
2017-01-10 16:00:00,4000,12770,74360,4830,4590,-120,6000,,
2017-01-10 17:00:00,3580,15540,71840,7080,7120,-30,8000,,
2017-01-10 18:00:00,4460,15540,64290,10330,10180,-60,8000,,
2017-01-10 19:00:00,2740,15540,62440,9270,9510,130,8000,,
2017-01-10 20:00:00,3970,15540,58460,9700,9800,60,8000,,
2017-01-10 21:00:00,3350,15540,55990,9470,9800,280,8000,,
2017-01-10 22:00:00,3600,16650,53010,8650,8560,-30,10250,,
2017-01-10 23:00:00,1430,17760,51740,8360,8410,30,12000,,
2017-01-11 00:00:00,170,17760,49090,8850,8700,-120,12000,,
2017-01-11 01:00:00,670,13040,46500,9560,9800,160,8750,,
2017-01-11 02:00:00,400,8880,45210,9940,9990,30,6000,,
2017-01-11 03:00:00,1300,8880,44900,9510,9510,0,6000,,
2017-01-11 04:00:00,940,16100,43680,8700,8840,90,12500,,
2017-01-11 05:00:00,1380,22200,42980,8180,8130,-60,18000,,
2017-01-11 06:00:00,1300,22200,43820,7410,7460,30,18000,,
2017-01-11 07:00:00,520,19700,44850,7170,7170,60,13000,,
2017-01-11 08:00:00,2200,17760,45140,7360,7700,220,9000,,
2017-01-11 09:00:00,2140,17760,47070,7320,8320,620,9000,,
2017-01-11 10:00:00,2240,13600,46530,8180,10710,1690,,,
2017-01-11 11:00:00,5550,9990,48200,7890,10180,1530,,,
2017-01-11 12:00:00,0,9990,53840,5930,7310,910,,,
2017-01-11 13:00:00,0,11380,60780,5640,6310,400,11670,,
2017-01-11 14:00:00,0,12210,67290,5260,5780,340,12000,,
2017-01-11 15:00:00,0,12210,65120,6690,7790,650,12000,,
2017-01-11 16:00:00,0,14430,62480,7120,7410,130,11500,,
2017-01-11 17:00:00,0,16650,60150,7360,7270,-30,11000,,
2017-01-11 18:00:00,0,16650,59860,6260,6360,60,11000,,
2017-01-11 19:00:00,0,19700,55970,8170,8270,60,11000,,
2017-01-11 20:00:00,0,22200,49210,11950,11950,-30,11000,,
2017-01-11 21:00:00,0,22200,37230,17830,18160,190,11000,,
2017-01-11 22:00:00,0,24420,32900,18210,18450,150,11500,,
2017-01-11 23:00:00,950,26640,29070,16920,17300,220,12000,,
2017-01-12 00:00:00,410,26640,22710,15680,15970,190,12000,,
2017-01-12 01:00:00,450,21650,21110,14150,14340,150,10750,,
2017-01-12 02:00:00,360,17760,21050,11280,11470,120,10000,,
2017-01-12 03:00:00,480,17760,24480,9280,9320,60,10000,,
2017-01-12 04:00:00,440,16650,21080,10420,10610,120,10000,,
2017-01-12 05:00:00,560,15540,15990,13190,13430,120,10000,,
2017-01-12 06:00:00,740,15540,13150,14820,15100,190,10000,,
2017-01-12 07:00:00,540,16650,13560,10280,10560,190,11500,,
2017-01-12 08:00:00,420,17760,13840,10040,11570,1000,13000,,
2017-01-12 09:00:00,430,17760,12980,12810,17020,2740,13000,,
2017-01-12 10:00:00,1020,15540,14980,12050,19310,4770,9750,,
2017-01-12 11:00:00,10,13320,25400,10320,13860,2340,7000,,
2017-01-12 12:00:00,170,13320,22270,10610,14390,2500,7000,,
2017-01-12 13:00:00,200,10270,25850,11090,13910,1840,5750,,
2017-01-12 14:00:00,350,7770,38940,7510,10230,1780,5000,,
2017-01-12 15:00:00,90,7770,44450,7410,9030,1060,5000,,
2017-01-12 16:00:00,70,13880,37290,9560,10180,410,11000,,
2017-01-12 17:00:00,590,19980,33890,14820,15010,150,17000,,
2017-01-12 18:00:00,510,19980,59880,10280,10710,250,17000,,
2017-01-12 19:00:00,1670,17480,66440,10950,11140,160,14750,,
2017-01-12 20:00:00,1890,15540,68750,7940,8080,120,13000,,
2017-01-12 21:00:00,500,15540,72790,7550,7550,30,13000,,
2017-01-12 22:00:00,760,18040,71880,7310,7410,60,11250,,
2017-01-12 23:00:00,1320,19980,69070,7220,7600,280,10000,,
2017-01-13 00:00:00,860,19980,65420,6830,7070,160,10000,,
2017-01-13 01:00:00,1430,16930,60530,6210,6360,130,9000,,
2017-01-13 02:00:00,2800,14430,62160,5260,5310,30,8000,,
2017-01-13 03:00:00,2530,14430,60550,4590,4640,0,8000,,
2017-01-13 04:00:00,1210,17480,64490,3060,3060,0,8000,,
2017-01-13 05:00:00,70,19980,72340,3250,3200,0,8000,,
2017-01-13 06:00:00,0,19980,72930,3970,4250,120,8000,,
2017-01-13 07:00:00,0,15260,70830,4400,4490,120,6250,,
2017-01-13 08:00:00,850,11100,71190,4970,5500,340,5000,,
2017-01-13 09:00:00,1580,11100,72780,5070,6360,840,5000,,
2017-01-13 10:00:00,1180,9160,76840,3780,4490,470,4000,,
2017-01-13 11:00:00,630,7770,78830,3300,3970,440,3000,,
2017-01-13 12:00:00,1600,7770,79300,3350,4110,560,3000,,
2017-01-13 13:00:00,1720,5830,81650,3200,3680,340,2500,,
2017-01-13 14:00:00,2470,4440,83080,3010,3490,280,2000,,
2017-01-13 15:00:00,2480,4440,82160,4260,4830,380,2000,,
2017-01-13 16:00:00,3830,7770,78010,6840,7310,410,6000,,
2017-01-13 17:00:00,2380,11100,70360,10660,10850,130,10000,,
2017-01-13 18:00:00,700,11100,61470,16060,16110,90,10000,,
2017-01-13 19:00:00,0,15260,54460,17730,18070,190,9250,,
2017-01-13 20:00:00,220,18870,59500,10950,11090,120,9000,,
2017-01-13 21:00:00,770,18870,62920,8610,8600,0,9000,,
2017-01-13 22:00:00,1100,18870,60040,8320,8220,-60,9000,,
2017-01-13 23:00:00,1320,18870,57940,8320,8370,30,9000,,
2017-01-14 00:00:00,2700,18870,54820,8890,8990,90,9000,,
2017-01-14 01:00:00,2070,20540,48950,10660,10660,60,11750,,
2017-01-14 02:00:00,1040,22200,45390,10280,10370,60,14000,,
2017-01-14 03:00:00,1370,22200,49900,9040,9130,60,14000,,
2017-01-14 04:00:00,1320,22200,51450,7510,7890,220,13000,,
2017-01-14 05:00:00,1470,22200,53160,6120,6210,60,12000,,
2017-01-14 06:00:00,170,22200,55260,4880,4920,0,12000,,
2017-01-14 07:00:00,670,17480,58080,4070,4160,60,10250,,
2017-01-14 08:00:00,700,13320,55280,4210,4640,310,9000,,
2017-01-14 09:00:00,1490,13320,56610,3490,3920,280,9000,,
2017-01-14 10:00:00,2550,10270,54430,4590,5740,750,6750,,
2017-01-14 11:00:00,3730,7770,56600,4300,5070,560,5000,,
2017-01-14 12:00:00,4440,7770,65800,3540,4350,470,5000,,
2017-01-14 13:00:00,1990,6660,72130,2820,3150,220,5500,,
2017-01-14 14:00:00,0,5550,73250,2490,2680,90,6000,,
2017-01-14 15:00:00,0,5550,74280,2820,2870,30,6000,,
2017-01-14 16:00:00,0,8880,73090,3490,3440,-90,8000,,
2017-01-14 17:00:00,0,12210,68580,6260,6260,0,10000,,
2017-01-14 18:00:00,0,12210,69190,7080,7270,90,10000,,
2017-01-14 19:00:00,0,17760,67900,7030,7270,160,12750,,
2017-01-14 20:00:00,0,22200,64920,7560,7500,0,15000,,
2017-01-14 21:00:00,0,22200,60140,7890,7740,-60,15000,,
2017-01-14 22:00:00,220,20260,57690,8130,8270,60,15000,,
2017-01-14 23:00:00,2970,18870,54880,8030,7980,30,15000,,
2017-01-15 00:00:00,7360,18870,52100,5540,5500,-30,15000,,
2017-01-15 01:00:00,6850,17210,49530,4970,5160,120,,,
2017-01-15 02:00:00,7090,15540,50430,7550,7500,-60,,,
2017-01-15 03:00:00,7090,15540,52160,9320,9320,0,,,
2017-01-15 04:00:00,6610,11930,56540,4160,4160,-30,,,
2017-01-15 05:00:00,6710,8880,56090,3830,3970,90,9000,,
2017-01-15 06:00:00,5830,8880,50840,6070,6170,30,9000,,
2017-01-15 07:00:00,5060,11380,40750,10560,10320,-120,8500,,
2017-01-15 08:00:00,5660,13320,45770,7170,7930,530,8000,,
2017-01-15 09:00:00,7840,13320,37780,7700,10230,1560,8000,,
2017-01-15 10:00:00,7470,12210,36580,5930,8320,1560,6250,,
2017-01-15 11:00:00,9400,11100,46930,4640,5500,560,5000,,
2017-01-15 12:00:00,10670,11100,59120,3680,4020,220,5000,,
2017-01-15 13:00:00,1260,9440,65690,4070,4350,190,5000,,
2017-01-15 14:00:00,470,7770,74380,3630,3680,60,5000,,
2017-01-15 15:00:00,560,7770,78840,3350,3300,0,5000,,
2017-01-15 16:00:00,560,10270,76910,,,,7500,,
2017-01-15 17:00:00,2390,12210,72710,,,,10000,,
2017-01-15 18:00:00,2520,12210,65090,,,,10000,,
2017-01-15 19:00:00,780,15260,67290,,,,11250,,
2017-01-15 20:00:00,0,17760,66460,,,,12000,,
2017-01-15 21:00:00,10,17760,62500,,,,12000,,
2017-01-15 22:00:00,200,20260,62990,,,,12500,,
2017-01-15 23:00:00,,22200,62280,,,,13000,,
2017-01-16 00:00:00,0,22200,59690,,,,13000,,
2017-01-16 01:00:00,0,19150,58000,,,,13000,,
2017-01-16 02:00:00,0,16650,50730,,,,13000,,
2017-01-16 03:00:00,0,16650,50620,,,,13000,,
2017-01-16 04:00:00,0,,50610,,,,12000,,
2017-01-16 05:00:00,0,,48670,,,,11000,,
2017-01-16 06:00:00,0,,51820,,,,11000,,
2017-01-16 07:00:00,0,17760,49110,,,,12000,,
2017-01-16 08:00:00,0,21090,43970,,,,13000,,
2017-01-16 09:00:00,0,21090,38210,,,,13000,,
2017-01-16 10:00:00,0,15820,30200,,,,10250,,
2017-01-16 11:00:00,0,11100,30840,,,,8000,,
2017-01-16 12:00:00,2200,11100,40020,,,,8000,,
2017-01-16 13:00:00,740,8600,60390,,,,5750,,
2017-01-16 14:00:00,0,6660,69940,,,,4000,,
2017-01-16 15:00:00,0,6660,75440,,,,4000,,
2017-01-16 16:00:00,0,10550,71590,,,,9750,,
2017-01-16 17:00:00,0,14430,63300,,,,15000,,
2017-01-16 18:00:00,0,14430,63380,,,,15000,,
2017-01-16 19:00:00,0,20540,55740,,,,15000,,
2017-01-16 20:00:00,0,25530,56100,,,,15000,,
2017-01-16 21:00:00,0,25530,53520,,,,15000,,
2017-01-16 22:00:00,0,24140,52050,,,,16750,,
2017-01-16 23:00:00,0,23310,51840,,,,18000,,
2017-01-17 00:00:00,0,23310,50410,,,,18000,,
2017-01-17 01:00:00,0,23870,47350,,,,19250,,
2017-01-17 02:00:00,0,24420,45940,,,,20000,,
2017-01-17 03:00:00,0,24420,48400,,,,20000,,
2017-01-17 04:00:00,0,22480,44510,,,,16750,,
2017-01-17 05:00:00,5560,21090,39410,,,,14000,,
2017-01-17 06:00:00,10120,21090,33930,,,,14000,,
2017-01-17 07:00:00,5800,19150,40360,,,,11750,,
2017-01-17 08:00:00,6760,17760,37510,,,,10000,,
2017-01-17 09:00:00,14550,17760,34520,,,,10000,,
2017-01-17 10:00:00,14780,19430,37950,,,,12000,,
2017-01-17 11:00:00,17460,21090,45840,,,,14000,,
2017-01-17 12:00:00,3780,21090,55370,,,,14000,,
2017-01-17 13:00:00,0,18040,61240,,,,11750,,
2017-01-17 14:00:00,0,15540,74310,,,,10000,,
2017-01-17 15:00:00,0,15540,73810,,,,10000,,
2017-01-17 16:00:00,0,16650,70450,,,,13000,,
2017-01-17 17:00:00,0,17760,63330,,,,16000,,
2017-01-17 18:00:00,0,17760,54200,,,,16000,,
2017-01-17 19:00:00,0,20810,58700,,,,13250,,
2017-01-17 20:00:00,0,23310,66400,,,,11000,,
2017-01-17 21:00:00,0,23310,61750,,,,11000,,
2017-01-17 22:00:00,0,19700,58460,,,,13250,,
2017-01-17 23:00:00,1260,16650,54960,,,,15000,,
2017-01-18 00:00:00,1430,16650,49740,,,,15000,,
2017-01-18 01:00:00,1140,15540,50140,,,,11000,,
2017-01-18 02:00:00,800,14430,60800,,,,8000,,
2017-01-18 03:00:00,0,14430,65420,,,,8000,,
2017-01-18 04:00:00,0,11380,69660,,,,6750,,
2017-01-18 05:00:00,20,8880,70150,,,,6000,,
2017-01-18 06:00:00,190,8880,69830,,,,6000,,
2017-01-18 07:00:00,0,7220,69120,,,,5000,,
2017-01-18 08:00:00,0,5550,67580,,,,4000,,
2017-01-18 09:00:00,0,5550,64710,,,,4000,,
2017-01-18 10:00:00,0,4160,65290,,,,2750,,
2017-01-18 11:00:00,0,3330,69380,,,,2000,,
2017-01-18 12:00:00,0,3330,75580,,,,2000,,
2017-01-18 13:00:00,320,2220,76480,,,,1500,,
2017-01-18 14:00:00,0,1110,78630,,,,1000,,
2017-01-18 15:00:00,0,1110,76910,,,,1000,,
2017-01-18 16:00:00,0,4720,76220,,,,2000,,
2017-01-18 17:00:00,0,7770,73960,,,,3000,,
2017-01-18 18:00:00,0,7770,73080,,,,3000,,
2017-01-18 19:00:00,0,14990,73500,,,,5250,,
